FIPS_COUNT,Year,Class,Percentage,County
39147,1970,Nontarget,0.183350068,Seneca
39011,1970,Nontarget,1.032598907,Auglaize
39013,1970,Nontarget,1.840053464,Belmont
39151,1970,Nontarget,2.029527968,Stark
39173,1970,Nontarget,0.727004121,Wood
39039,1970,Nontarget,0.996387367,Defiance
39041,1970,Nontarget,2.849905003,Delaware
39043,1970,Nontarget,4.498269896,Erie
39123,1970,Nontarget,9.693229261,Ottawa
39127,1970,Nontarget,1.023631259,Perry
39019,1970,Nontarget,1.500030243,Carroll
39163,1970,Nontarget,0.587414214,Vinton
39165,1970,Nontarget,0.912484446,Warren
39067,1970,Nontarget,2.962092272,Harrison
39129,1970,Nontarget,0.5146288,Pickaway
39143,1970,Nontarget,1.961128673,Sandusky
39153,1970,Nontarget,3.136308806,Summit
39021,1970,Nontarget,0.325476992,Champaign
39023,1970,Nontarget,0.228159712,Clark
39025,1970,Nontarget,0.671493023,Clermont
39085,1970,Nontarget,3.442520342,Lake
39087,1970,Nontarget,0.6495221,Lawrence
39091,1970,Nontarget,1.824855252,Logan
39093,1970,Nontarget,1.094498192,Lorain
39095,1970,Nontarget,4.820534224,Lucas
39097,1970,Nontarget,0.232342007,Madison
39101,1970,Nontarget,0.370281892,Marion
39103,1970,Nontarget,1.066803583,Medina
39105,1970,Nontarget,1.065372602,Meigs
39111,1970,Nontarget,0.860203705,Monroe
39115,1970,Nontarget,1.516278538,Morgan
39117,1970,Nontarget,0.337677725,Morrow
39119,1970,Nontarget,1.998493057,Muskingum
39175,1970,Nontarget,0.686918932,Wyandot
39047,1970,Nontarget,0.118518519,Fayette
39051,1970,Nontarget,0.207370542,Fulton
39053,1970,Nontarget,1.131708316,Gallia
39055,1970,Nontarget,3.922958762,Geauga
39057,1970,Nontarget,0.220571163,Greene
39063,1970,Nontarget,0.162770719,Hancock
39065,1970,Nontarget,0.112820513,Hardin
39069,1970,Nontarget,0.960101184,Henry
39159,1970,Nontarget,0.143670222,Union
39161,1970,Nontarget,0.076457096,Van Wert
39167,1970,Nontarget,1.15818463,Washington
39033,1970,Nontarget,0.293588975,Crawford
39169,1970,Nontarget,1.689189189,Wayne
39035,1970,Nontarget,1.119402985,Cuyahoga
39037,1970,Nontarget,0.068429739,Darke
39171,1970,Nontarget,0.478932664,Williams
39027,1970,Nontarget,0.315918797,Clinton
39061,1970,Nontarget,1.531715873,Hamilton
39049,1970,Nontarget,1.149017346,Franklin
39005,1970,Nontarget,1.035009332,Ashland
39077,1970,Nontarget,0.442714668,Huron
39155,1970,Nontarget,4.822797298,Trumbull
39133,1970,Nontarget,5.575763377,Portage
39157,1970,Nontarget,2.171158233,Tuscarawas
39099,1970,Nontarget,4.093567251,Mahoning
39029,1970,Nontarget,1.669373759,Columbiana
39045,1970,Nontarget,0.801936035,Fairfield
39089,1970,Nontarget,0.449406643,Licking
39073,1970,Nontarget,0.598324691,Hocking
39059,1970,Nontarget,1.187323043,Guernsey
39031,1992,Developed,1.731104589,Coshocton
39015,1992,Developed,1.188438402,Brown
39071,1992,Developed,1.315163314,Highland
39075,1992,Developed,0.768180266,Holmes
39079,1992,Developed,2.482979575,Jackson
39081,1992,Developed,5.060382916,Jefferson
39083,1992,Developed,1.571897212,Knox
39121,1992,Developed,1.145038168,Noble
39125,1992,Developed,0.967741935,Paulding
39131,1992,Developed,1.282957325,Pike
39149,1992,Developed,2.185663925,Shelby
39113,1992,Developed,31.10522489,Montgomery
39109,1992,Developed,5.188457008,Miami
39017,1992,Developed,15.79812086,Butler
39107,1992,Developed,1.57993986,Mercer
39135,1992,Developed,1.929496973,Preble
39001,1992,Developed,0.889145021,Adams
39137,1992,Developed,1.240657698,Putnam
39003,1992,Developed,6.126200925,Allen
39139,1992,Developed,6.035605732,Richland
39141,1992,Developed,1.522011702,Ross
39007,1992,Developed,3.570578434,Ashtabula
39145,1992,Developed,1.907559734,Scioto
39009,1992,Developed,2.10171743,Athens
39147,1992,Developed,2.121622212,Seneca
39011,1992,Developed,2.629525125,Auglaize
39013,1992,Developed,3.519714859,Belmont
39151,1992,Developed,17.69598669,Stark
39173,1992,Developed,3.841069901,Wood
39039,1992,Developed,1.643165132,Defiance
39041,1992,Developed,3.842094152,Delaware
39043,1992,Developed,7.247732161,Erie
39123,1992,Developed,5.22780904,Ottawa
39127,1992,Developed,1.895180159,Perry
39019,1992,Developed,1.487933224,Carroll
39163,1992,Developed,0.930557171,Vinton
39165,1992,Developed,7.613912425,Warren
39067,1992,Developed,1.445783133,Harrison
39129,1992,Developed,2.363480416,Pickaway
39143,1992,Developed,3.49490692,Sandusky
39153,1992,Developed,31.36883221,Summit
39021,1992,Developed,1.947250281,Champaign
39023,1992,Developed,9.648754128,Clark
39025,1992,Developed,7.554296506,Clermont
39085,1992,Developed,28.62507824,Lake
39087,1992,Developed,3.073348471,Lawrence
39091,1992,Developed,2.29528536,Logan
39093,1992,Developed,10.58829278,Lorain
39095,1992,Developed,27.10072343,Lucas
39097,1992,Developed,2.106567534,Madison
39101,1992,Developed,3.523650263,Marion
39103,1992,Developed,6.286724856,Medina
39105,1992,Developed,0.808790718,Meigs
39111,1992,Developed,0.828539765,Monroe
39115,1992,Developed,0.434857241,Morgan
39117,1992,Developed,0.776066351,Morrow
39119,1992,Developed,3.336801694,Muskingum
39175,1992,Developed,0.888257239,Wyandot
39047,1992,Developed,1.505185185,Fayette
39051,1992,Developed,1.718213058,Fulton
39053,1992,Developed,1.367267513,Gallia
39055,1992,Developed,3.863878057,Geauga
39057,1992,Developed,11.46970049,Greene
39063,1992,Developed,3.174029027,Hancock
39065,1992,Developed,0.994871795,Hardin
39069,1992,Developed,1.425779004,Henry
39159,1992,Developed,2.044537769,Union
39161,1992,Developed,1.299770629,Van Wert
39167,1992,Developed,2.418229147,Washington
39033,1992,Developed,2.468544038,Crawford
39169,1992,Developed,3.703222453,Wayne
39035,1992,Developed,60.47929367,Cuyahoga
39037,1992,Developed,1.549732319,Darke
39171,1992,Developed,2.229317521,Williams
39027,1992,Developed,2.410343415,Clinton
39061,1992,Developed,53.82052032,Hamilton
39049,1992,Developed,42.4470964,Franklin
39005,1992,Developed,1.730671342,Ashland
39077,1992,Developed,2.179518365,Huron
39155,1992,Developed,9.896030963,Trumbull
39133,1992,Developed,5.427395425,Portage
39157,1992,Developed,4.11421813,Tuscarawas
39099,1992,Developed,16.78873559,Mahoning
39029,1992,Developed,5.152499549,Columbiana
39045,1992,Developed,4.697731802,Fairfield
39089,1992,Developed,4.258830138,Licking
39073,1992,Developed,0.974414497,Hocking
39059,1992,Developed,1.863183852,Guernsey
39031,1992,Forest,52.84334992,Coshocton
39015,1992,Forest,30.40054776,Brown
39071,1992,Forest,22.02898551,Highland
39075,1992,Forest,37.87413224,Holmes
39079,1992,Forest,64.95222839,Jackson
39081,1992,Forest,63.46980854,Jefferson
39083,1992,Forest,33.92564243,Knox
39121,1992,Forest,63.48998092,Noble
39125,1992,Forest,5.408986175,Paulding
39131,1992,Forest,65.86028812,Pike
39149,1992,Forest,8.901292597,Shelby
39113,1992,Forest,12.18967487,Montgomery
39109,1992,Forest,8.333333333,Miami
39017,1992,Forest,20.50623813,Butler
39107,1992,Forest,5.376892105,Mercer
39135,1992,Forest,12.29559215,Preble
39001,1992,Forest,57.4980447,Adams
39137,1992,Forest,4.399601395,Putnam
39003,1992,Forest,9.672636698,Allen
39139,1992,Forest,33.01973272,Richland
39141,1992,Forest,42.71384787,Ross
39007,1992,Forest,52.26986772,Ashtabula
39145,1992,Forest,73.39992166,Scioto
39009,1992,Forest,67.54435905,Athens
39147,1992,Forest,9.19369625,Seneca
39011,1992,Forest,8.206759921,Auglaize
39013,1992,Forest,55.96792159,Belmont
39151,1992,Forest,26.18839676,Stark
39173,1992,Forest,4.937407667,Wood
39039,1992,Forest,11.18168046,Defiance
39041,1992,Forest,21.34262191,Delaware
39043,1992,Forest,21.06050687,Erie
39123,1992,Forest,9.039753131,Ottawa
39127,1992,Forest,54.50982686,Perry
39019,1992,Forest,54.90836509,Carroll
39163,1992,Forest,79.35907875,Vinton
39165,1992,Forest,22.90691474,Warren
39067,1992,Forest,61.33999412,Harrison
39129,1992,Forest,8.105403602,Pickaway
39143,1992,Forest,8.113804004,Sandusky
39153,1992,Forest,41.58194038,Summit
39021,1992,Forest,10.15151515,Champaign
39023,1992,Forest,10.09306515,Clark
39025,1992,Forest,43.23260938,Clermont
39085,1992,Forest,47.59023576,Lake
39087,1992,Forest,80.30311031,Lawrence
39091,1992,Forest,15.2346981,Logan
39093,1992,Forest,31.34466921,Lorain
39095,1992,Forest,18.3082916,Lucas
39097,1992,Forest,4.347377117,Madison
39101,1992,Forest,8.20592451,Marion
39103,1992,Forest,32.74573564,Medina
39105,1992,Forest,65.71285141,Meigs
39111,1992,Forest,74.00918254,Monroe
39115,1992,Forest,63.8038565,Morgan
39117,1992,Forest,23.24052133,Morrow
39119,1992,Forest,50.85931614,Muskingum
39175,1992,Forest,9.214188429,Wyandot
39047,1992,Forest,4.420740741,Fayette
39051,1992,Forest,6.890626852,Fulton
39053,1992,Forest,63.48832446,Gallia
39055,1992,Forest,60.6463429,Geauga
39057,1992,Forest,11.73670769,Greene
39063,1992,Forest,6.56960709,Hancock
39065,1992,Forest,7.451282051,Hardin
39069,1992,Forest,4.817753248,Henry
39159,1992,Forest,9.382770625,Union
39161,1992,Forest,3.946362407,Van Wert
39167,1992,Forest,62.39106651,Washington
39033,1992,Forest,10.23367286,Crawford
39169,1992,Forest,18.000693,Wayne
39035,1992,Forest,30.00315325,Cuyahoga
39037,1992,Forest,5.731996941,Darke
39171,1992,Forest,13.02810879,Williams
39027,1992,Forest,9.875387586,Clinton
39061,1992,Forest,28.92136802,Hamilton
39049,1992,Forest,13.53089925,Franklin
39005,1992,Forest,33.51620383,Ashland
39077,1992,Forest,18.69131598,Huron
39155,1992,Forest,48.3797526,Trumbull
39133,1992,Forest,47.09964583,Portage
39157,1992,Forest,53.47216355,Tuscarawas
39099,1992,Forest,38.34667575,Mahoning
39029,1992,Forest,44.08951453,Columbiana
39045,1992,Forest,23.59305305,Fairfield
39089,1992,Forest,35.93848747,Licking
39073,1992,Forest,77.47449997,Hocking
39059,1992,Forest,62.59932414,Guernsey
39031,1992,Agriculture,43.29888137,Coshocton
39015,1992,Agriculture,67.68719128,Brown
39071,1992,Agriculture,75.59160718,Highland
39075,1992,Agriculture,60.56105611,Holmes
39079,1992,Agriculture,31.88969621,Jackson
39081,1992,Agriculture,29.16642121,Jefferson
39083,1992,Agriculture,63.64589029,Knox
39121,1992,Agriculture,33.50429389,Noble
39125,1992,Agriculture,93.00691244,Paulding
39131,1992,Agriculture,32.0250068,Pike
39149,1992,Agriculture,88.43125734,Shelby
39113,1992,Agriculture,55.84294173,Montgomery
39109,1992,Agriculture,86.02473498,Miami
39017,1992,Agriculture,62.69959439,Butler
39107,1992,Agriculture,89.38382345,Mercer
39135,1992,Agriculture,85.36185141,Preble
39001,1992,Agriculture,41.00358128,Adams
39137,1992,Agriculture,94.10064773,Putnam
39003,1992,Agriculture,83.47764204,Allen
39139,1992,Agriculture,59.63718821,Richland
39141,1992,Agriculture,54.81680134,Ross
39007,1992,Agriculture,39.77624375,Ashtabula
39145,1992,Agriculture,23.78378378,Scioto
39009,1992,Agriculture,29.52367397,Athens
39147,1992,Agriculture,88.30925045,Seneca
39011,1992,Agriculture,88.01104641,Auglaize
39013,1992,Agriculture,38.56983738,Belmont
39151,1992,Agriculture,53.98627573,Stark
39173,1992,Agriculture,90.39343752,Wood
39039,1992,Agriculture,86.12049878,Defiance
39041,1992,Agriculture,71.70677644,Delaware
39043,1992,Agriculture,67.00645282,Erie
39123,1992,Agriculture,75.33127609,Ottawa
39127,1992,Agriculture,42.43682733,Perry
39019,1992,Agriculture,42.0068953,Carroll
39163,1992,Agriculture,19.08223799,Vinton
39165,1992,Agriculture,67.7430823,Warren
39067,1992,Agriculture,34.08756979,Harrison
39129,1992,Agriculture,88.4970933,Pickaway
39143,1992,Agriculture,86.11403817,Sandusky
39153,1992,Agriculture,23.88419783,Summit
39021,1992,Agriculture,87.47474747,Champaign
39023,1992,Agriculture,78.99129391,Clark
39025,1992,Agriculture,47.77043332,Clermont
39085,1992,Agriculture,20.38389318,Lake
39087,1992,Agriculture,15.88424777,Lawrence
39091,1992,Agriculture,80.45905707,Logan
39093,1992,Agriculture,56.95299521,Lorain
39095,1992,Agriculture,49.53394546,Lucas
39097,1992,Agriculture,93.15881867,Madison
39101,1992,Agriculture,87.72097468,Marion
39103,1992,Agriculture,59.82086828,Medina
39105,1992,Agriculture,32.35162874,Meigs
39111,1992,Agriculture,24.22819146,Monroe
39115,1992,Agriculture,34.13629341,Morgan
39117,1992,Agriculture,75.46208531,Morrow
39119,1992,Agriculture,43.67263464,Muskingum
39175,1992,Agriculture,89.01521881,Wyandot
39047,1992,Agriculture,93.89037037,Fayette
39051,1992,Agriculture,91.03566773,Fulton
39053,1992,Agriculture,33.95637034,Gallia
39055,1992,Agriculture,31.49592343,Geauga
39057,1992,Agriculture,76.38727653,Greene
39063,1992,Agriculture,89.68214496,Hancock
39065,1992,Agriculture,91.36923077,Hardin
39069,1992,Agriculture,92.76187191,Henry
39159,1992,Agriculture,88.29087694,Union
39161,1992,Agriculture,94.55978357,Van Wert
39167,1992,Agriculture,33.94197759,Washington
39033,1992,Agriculture,86.836429,Crawford
39169,1992,Agriculture,76.56358281,Wayne
39035,1992,Agriculture,8.387639268,Cuyahoga
39037,1992,Agriculture,92.55725959,Darke
39171,1992,Agriculture,84.05838417,Williams
39027,1992,Agriculture,87.27549289,Clinton
39061,1992,Agriculture,15.73224203,Hamilton
39049,1992,Agriculture,42.47815092,Franklin
39005,1992,Agriculture,63.70680391,Ashland
39077,1992,Agriculture,78.54536609,Huron
39155,1992,Agriculture,36.87106322,Trumbull
39133,1992,Agriculture,41.86847899,Portage
39157,1992,Agriculture,40.06927431,Tuscarawas
39099,1992,Agriculture,40.75398853,Mahoning
39029,1992,Agriculture,49.00739939,Columbiana
39045,1992,Agriculture,70.78390434,Fairfield
39089,1992,Agriculture,59.31114388,Licking
39073,1992,Agriculture,20.85019089,Hocking
39059,1992,Agriculture,33.48707645,Guernsey
39031,1992,Nontarget,2.126664115,Coshocton
39015,1992,Nontarget,0.723822566,Brown
39071,1992,Nontarget,1.064243997,Highland
39075,1992,Nontarget,0.796631387,Holmes
39079,1992,Nontarget,0.675095829,Jackson
39081,1992,Nontarget,2.303387334,Jefferson
39083,1992,Nontarget,0.856570075,Knox
39121,1992,Nontarget,1.860687023,Noble
39125,1992,Nontarget,0.616359447,Paulding
39131,1992,Nontarget,0.831747758,Pike
39149,1992,Nontarget,0.481786134,Shelby
39113,1992,Nontarget,0.862158513,Montgomery
39109,1992,Nontarget,0.453474676,Miami
39017,1992,Nontarget,0.996046619,Butler
39107,1992,Nontarget,3.65934458,Mercer
39135,1992,Nontarget,0.413059469,Preble
39001,1992,Nontarget,0.609228996,Adams
39137,1992,Nontarget,0.259093174,Putnam
39003,1992,Nontarget,0.723520342,Allen
39139,1992,Nontarget,1.307473344,Richland
39141,1992,Nontarget,0.947339092,Ross
39007,1992,Nontarget,4.383310096,Ashtabula
39145,1992,Nontarget,0.908734822,Scioto
39009,1992,Nontarget,0.830249549,Athens
39147,1992,Nontarget,0.375431091,Seneca
39011,1992,Nontarget,1.152668548,Auglaize
39013,1992,Nontarget,1.942526175,Belmont
39151,1992,Nontarget,2.129340819,Stark
39173,1992,Nontarget,0.828084908,Wood
39039,1992,Nontarget,1.054655635,Defiance
39041,1992,Nontarget,3.108507494,Delaware
39043,1992,Nontarget,4.685308146,Erie
39123,1992,Nontarget,10.40116174,Ottawa
39127,1992,Nontarget,1.158165653,Perry
39019,1992,Nontarget,1.596806387,Carroll
39163,1992,Nontarget,0.62812609,Vinton
39165,1992,Nontarget,1.736090537,Warren
39067,1992,Nontarget,3.126652953,Harrison
39129,1992,Nontarget,1.034022682,Pickaway
39143,1992,Nontarget,2.277250907,Sandusky
39153,1992,Nontarget,3.165029582,Summit
39021,1992,Nontarget,0.426487093,Champaign
39023,1992,Nontarget,1.266886821,Clark
39025,1992,Nontarget,1.442660791,Clermont
39085,1992,Nontarget,3.400792823,Lake
39087,1992,Nontarget,0.739293447,Lawrence
39091,1992,Nontarget,2.010959471,Logan
39093,1992,Nontarget,1.114042803,Lorain
39095,1992,Nontarget,5.05703951,Lucas
39097,1992,Nontarget,0.387236679,Madison
39101,1992,Nontarget,0.549450549,Marion
39103,1992,Nontarget,1.146671231,Medina
39105,1992,Nontarget,1.126729139,Meigs
39111,1992,Nontarget,0.934086231,Monroe
39115,1992,Nontarget,1.624992848,Morgan
39117,1992,Nontarget,0.521327014,Morrow
39119,1992,Nontarget,2.131247533,Muskingum
39175,1992,Nontarget,0.882335524,Wyandot
39047,1992,Nontarget,0.183703704,Fayette
39051,1992,Nontarget,0.355492357,Fulton
39053,1992,Nontarget,1.188037689,Gallia
39055,1992,Nontarget,3.993855607,Geauga
39057,1992,Nontarget,0.406315301,Greene
39063,1992,Nontarget,0.574218927,Hancock
39065,1992,Nontarget,0.184615385,Hardin
39069,1992,Nontarget,0.994595838,Henry
39159,1992,Nontarget,0.281814665,Union
39161,1992,Nontarget,0.194083397,Van Wert
39167,1992,Nontarget,1.248726751,Washington
39033,1992,Nontarget,0.461354104,Crawford
39169,1992,Nontarget,1.732501733,Wayne
39035,1992,Nontarget,1.129913811,Cuyahoga
39037,1992,Nontarget,0.16101115,Darke
39171,1992,Nontarget,0.68418952,Williams
39027,1992,Nontarget,0.438776107,Clinton
39061,1992,Nontarget,1.525869629,Hamilton
39049,1992,Nontarget,1.543853423,Franklin
39005,1992,Nontarget,1.046320909,Ashland
39077,1992,Nontarget,0.583799562,Huron
39155,1992,Nontarget,4.853153222,Trumbull
39133,1992,Nontarget,5.604479755,Portage
39157,1992,Nontarget,2.344344006,Tuscarawas
39099,1992,Nontarget,4.110600125,Mahoning
39029,1992,Nontarget,1.750586537,Columbiana
39045,1992,Nontarget,0.92531081,Fairfield
39089,1992,Nontarget,0.491538516,Licking
39073,1992,Nontarget,0.700894638,Hocking
39059,1992,Nontarget,2.050415563,Guernsey
39125,2016,Developed,6.741433218,Paulding
39137,2016,Developed,7.409323376,Putnam
39003,2016,Developed,17.38040901,Allen
39039,2016,Developed,7.957311318,Defiance
39175,2016,Developed,6.566193606,Wyandot
39063,2016,Developed,10.57838789,Hancock
39065,2016,Developed,6.027617566,Hardin
39161,2016,Developed,7.348106201,Van Wert
39147,2016,Developed,7.749126888,Seneca
39173,2016,Developed,13.59591827,Wood
39123,2016,Developed,14.20226823,Ottawa
39143,2016,Developed,10.22694035,Sandusky
39095,2016,Developed,45.11309197,Lucas
39051,2016,Developed,8.249231932,Fulton
39069,2016,Developed,7.354329144,Henry
39171,2016,Developed,8.104626148,Williams
39139,2016,Developed,13.50202644,Richland
39043,2016,Developed,16.92569525,Erie
39093,2016,Developed,26.80096907,Lorain
39103,2016,Developed,20.83016723,Medina
39033,2016,Developed,8.641721769,Crawford
39169,2016,Developed,11.81062089,Wayne
39005,2016,Developed,7.8738317,Ashland
39077,2016,Developed,7.936144274,Huron
39007,2016,Developed,9.856836957,Ashtabula
39151,2016,Developed,30.52765738,Stark
39153,2016,Developed,55.85151538,Summit
39155,2016,Developed,18.48202705,Trumbull
39133,2016,Developed,16.62931183,Portage
39099,2016,Developed,28.15511915,Mahoning
39031,2016,Developed,6.549434665,Coshocton
39083,2016,Developed,7.142679023,Knox
39127,2016,Developed,6.156631236,Perry
39119,2016,Developed,9.100688924,Muskingum
39045,2016,Developed,12.63730782,Fairfield
39089,2016,Developed,11.62485838,Licking
39059,2016,Developed,8.093286853,Guernsey
39041,2016,Developed,19.05266997,Delaware
39129,2016,Developed,6.902268527,Pickaway
39097,2016,Developed,5.971561726,Madison
39101,2016,Developed,9.95189409,Marion
39117,2016,Developed,6.108792393,Morrow
39047,2016,Developed,6.157762638,Fayette
39159,2016,Developed,8.788100091,Union
39049,2016,Developed,62.72083959,Franklin
39149,2016,Developed,8.213216008,Shelby
39113,2016,Developed,44.5330826,Montgomery
39109,2016,Developed,12.91604478,Miami
39107,2016,Developed,7.628479127,Mercer
39011,2016,Developed,9.008561921,Auglaize
39021,2016,Developed,6.215284204,Champaign
39023,2016,Developed,16.63683388,Clark
39091,2016,Developed,8.596512521,Logan
39037,2016,Developed,7.204705975,Darke
39017,2016,Developed,32.04590409,Butler
39135,2016,Developed,6.94188175,Preble
39165,2016,Developed,23.92822173,Warren
39025,2016,Developed,16.73935815,Clermont
39057,2016,Developed,20.80134992,Greene
39027,2016,Developed,7.652962358,Clinton
39061,2016,Developed,55.99614269,Hamilton
39015,2016,Developed,6.449192292,Brown
39071,2016,Developed,5.714155773,Highland
39079,2016,Developed,6.684143275,Jackson
39131,2016,Developed,5.797267068,Pike
39001,2016,Developed,5.161659327,Adams
39141,2016,Developed,6.449094097,Ross
39145,2016,Developed,7.071773034,Scioto
39087,2016,Developed,8.744024859,Lawrence
39121,2016,Developed,6.049821147,Noble
39009,2016,Developed,7.854447226,Athens
39163,2016,Developed,4.522787699,Vinton
39105,2016,Developed,6.280339976,Meigs
39111,2016,Developed,6.181423197,Monroe
39115,2016,Developed,5.440862218,Morgan
39053,2016,Developed,6.63184216,Gallia
39167,2016,Developed,8.501298837,Washington
39073,2016,Developed,5.972203189,Hocking
39075,2016,Developed,6.732882066,Holmes
39081,2016,Developed,10.1421371,Jefferson
39013,2016,Developed,9.134452552,Belmont
39019,2016,Developed,7.125736612,Carroll
39067,2016,Developed,6.394901073,Harrison
39157,2016,Developed,10.71633844,Tuscarawas
39029,2016,Developed,11.77621743,Columbiana
39085,2016,Developed,47.76462745,Lake
39055,2016,Developed,16.10168698,Geauga
39035,2016,Developed,77.02626895,Cuyahoga
39125,2016,Forest,5.86673259,Paulding
39137,2016,Forest,3.777666487,Putnam
39003,2016,Forest,8.416807308,Allen
39039,2016,Forest,12.0683623,Defiance
39175,2016,Forest,9.768409994,Wyandot
39063,2016,Forest,6.640178434,Hancock
39065,2016,Forest,7.666935197,Hardin
39161,2016,Forest,3.388033757,Van Wert
39147,2016,Forest,9.049132481,Seneca
39173,2016,Forest,4.99655358,Wood
39123,2016,Forest,4.218705254,Ottawa
39143,2016,Forest,7.748997553,Sandusky
39095,2016,Forest,13.77899605,Lucas
39051,2016,Forest,7.781096616,Fulton
39069,2016,Forest,4.967297534,Henry
39171,2016,Forest,13.45737605,Williams
39139,2016,Forest,34.09775149,Richland
39043,2016,Forest,19.47695091,Erie
39093,2016,Forest,28.85728998,Lorain
39103,2016,Forest,33.31430247,Medina
39033,2016,Forest,10.363094,Crawford
39169,2016,Forest,19.62253418,Wayne
39005,2016,Forest,34.22236556,Ashland
39077,2016,Forest,18.35323132,Huron
39007,2016,Forest,52.41019931,Ashtabula
39151,2016,Forest,26.26344358,Stark
39153,2016,Forest,32.26830822,Summit
39155,2016,Forest,45.36632644,Trumbull
39133,2016,Forest,43.71673731,Portage
39099,2016,Forest,34.60078501,Mahoning
39031,2016,Forest,59.18482721,Coshocton
39083,2016,Forest,34.78108795,Knox
39127,2016,Forest,60.50060063,Perry
39119,2016,Forest,57.95476447,Muskingum
39045,2016,Forest,25.5513495,Fairfield
39089,2016,Forest,36.37131156,Licking
39059,2016,Forest,63.65734758,Guernsey
39041,2016,Forest,18.98398322,Delaware
39129,2016,Forest,8.868110581,Pickaway
39097,2016,Forest,4.889607846,Madison
39101,2016,Forest,7.9688262,Marion
39117,2016,Forest,25.54704553,Morrow
39047,2016,Forest,5.146559957,Fayette
39159,2016,Forest,9.759526117,Union
39049,2016,Forest,9.731539551,Franklin
39149,2016,Forest,9.932227769,Shelby
39113,2016,Forest,13.05224939,Montgomery
39109,2016,Forest,9.1692673,Miami
39107,2016,Forest,5.252502564,Mercer
39011,2016,Forest,7.616071822,Auglaize
39021,2016,Forest,12.13679994,Champaign
39023,2016,Forest,10.55379981,Clark
39091,2016,Forest,15.98948053,Logan
39037,2016,Forest,6.125683516,Darke
39017,2016,Forest,21.7833679,Butler
39135,2016,Forest,15.93370204,Preble
39165,2016,Forest,30.08518957,Warren
39025,2016,Forest,50.84831911,Clermont
39057,2016,Forest,14.27201457,Greene
39027,2016,Forest,15.12882859,Clinton
39061,2016,Forest,32.63000535,Hamilton
39015,2016,Forest,38.65097589,Brown
39071,2016,Forest,32.10484705,Highland
39079,2016,Forest,65.6199662,Jackson
39131,2016,Forest,64.27275474,Pike
39001,2016,Forest,63.08347015,Adams
39141,2016,Forest,47.20736678,Ross
39145,2016,Forest,70.12871203,Scioto
39087,2016,Forest,79.59400597,Lawrence
39121,2016,Forest,69.74333832,Noble
39009,2016,Forest,74.06110631,Athens
39163,2016,Forest,79.82163418,Vinton
39105,2016,Forest,70.62379112,Meigs
39111,2016,Forest,77.11493045,Monroe
39115,2016,Forest,71.49285207,Morgan
39053,2016,Forest,66.12844965,Gallia
39167,2016,Forest,66.75032362,Washington
39073,2016,Forest,80.28973543,Hocking
39075,2016,Forest,40.82422687,Holmes
39081,2016,Forest,65.98077991,Jefferson
39013,2016,Forest,58.63956627,Belmont
39019,2016,Forest,56.20260904,Carroll
39067,2016,Forest,62.84210491,Harrison
39157,2016,Forest,54.08839688,Tuscarawas
39029,2016,Forest,46.79293804,Columbiana
39085,2016,Forest,34.43482779,Lake
39055,2016,Forest,55.22257003,Geauga
39035,2016,Forest,19.79426351,Cuyahoga
39125,2016,Agriculture,85.54022968,Paulding
39137,2016,Agriculture,87.77996533,Putnam
39003,2016,Agriculture,72.15533675,Allen
39039,2016,Agriculture,77.81614837,Defiance
39175,2016,Agriculture,81.32365895,Wyandot
39063,2016,Agriculture,81.39721411,Hancock
39065,2016,Agriculture,85.41907415,Hardin
39161,2016,Agriculture,88.61400851,Van Wert
39147,2016,Agriculture,82.05168976,Seneca
39173,2016,Agriculture,79.71774629,Wood
39123,2016,Agriculture,60.32531445,Ottawa
39143,2016,Agriculture,76.0906379,Sandusky
39095,2016,Agriculture,33.7452501,Lucas
39051,2016,Agriculture,83.08066653,Fulton
39069,2016,Agriculture,86.33864852,Henry
39171,2016,Agriculture,76.91048232,Williams
39139,2016,Agriculture,50.87682851,Richland
39043,2016,Agriculture,56.08568175,Erie
39093,2016,Agriculture,42.86400651,Lorain
39103,2016,Agriculture,44.33579968,Medina
39033,2016,Agriculture,80.14006373,Crawford
39169,2016,Agriculture,67.10572112,Wayne
39005,2016,Agriculture,56.49304639,Ashland
39077,2016,Agriculture,72.4277647,Huron
39007,2016,Agriculture,33.54477022,Ashtabula
39151,2016,Agriculture,40.1804436,Stark
39153,2016,Agriculture,8.464930788,Summit
39155,2016,Agriculture,30.94546325,Trumbull
39133,2016,Agriculture,33.53085909,Portage
39099,2016,Agriculture,32.46779047,Mahoning
39031,2016,Agriculture,31.97279287,Coshocton
39083,2016,Agriculture,56.69873886,Knox
39127,2016,Agriculture,30.81634647,Perry
39119,2016,Agriculture,28.82831259,Muskingum
39045,2016,Agriculture,60.14314998,Fairfield
39089,2016,Agriculture,50.49723539,Licking
39059,2016,Agriculture,25.0102095,Guernsey
39041,2016,Agriculture,57.71008723,Delaware
39129,2016,Agriculture,82.61271443,Pickaway
39097,2016,Agriculture,88.47310987,Madison
39101,2016,Agriculture,80.4660588,Marion
39117,2016,Agriculture,67.47086817,Morrow
39047,2016,Agriculture,88.25310022,Fayette
39159,2016,Agriculture,80.49582424,Union
39049,2016,Agriculture,24.79121056,Franklin
39149,2016,Agriculture,80.18724088,Shelby
39113,2016,Agriculture,40.66599047,Montgomery
39109,2016,Agriculture,76.17562754,Miami
39107,2016,Agriculture,82.7666826,Mercer
